"longitude","latitude","type","url","record","observation_type","scientific_name","country","state_province","begin_date","end_date","source","remote_resource","locality","coordinate_uncertainty_in_meters","recorded_by","last_modified"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4692/","MVZ:Mamm:4692","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4692","Alaska Peninsula",NA,"Collector(s): L. L. Bales","2015-02-05T06:30:08.410288"
-135.4454,58.1097,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4732/","MVZ:Mamm:4732","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4732","Hooniah, Chichagof Island, Alexander Archipelago","870","Collector(s): Annie M. Alexander, Case, Draper","2015-02-05T06:31:56.621123"
-118.6575,34.9451,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A42477/","MVZ:Mamm:42477","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:42477","7.5 mi SE Tejon Ranch","14081","Collector(s): Seth B. Benson, E. W. Copeland","2015-02-05T06:34:17.601147"
-119.6223,37.664,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A162978/","MVZ:Mamm:162978","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:162978","Bridal Veil campground, Yosemite National Park","304","Collector(s): David M. Graber","2015-02-05T06:34:17.921237"
-119.6456,37.8698,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A215964/","MVZ:Mamm:215964","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:215964","White Wolf, Yosemite National Park","363","Collector(s): David M. Graber","2015-02-05T06:37:15.685439"
-160.0417,70.6364,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A123991/","MVZ:Mamm:123991","specimen","Ursus maritimus maritimus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:123991","Wainwright","1995","Collector(s): Elbert M. Brock, unknown","2015-02-05T06:37:39.412175"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A44128/","MVZ:Mamm:44128","specimen","Ursus arctos ssp.","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:44128","Buffalo Ranch, Yellowstone National Park",NA,"Collector(s): Joseph S. Dixon, et al.","2015-02-05T06:39:18.035801"
-150.2522,60.1661,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4514/","MVZ:Mamm:4514","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4514","Kenai Peninsula","144906","Collector(s): unknown","2015-02-05T06:42:29.237632"
-124.2951,42.5042,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A86863/","MVZ:Mamm:86863","specimen","Ursus americanus ssp.","United States","Oregon",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:86863","Lobster Creek","14","Collector(s): B. Miller, Stanley G. Jewett","2015-02-05T06:43:50.893223"
-123.4863,39.6862,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A30117/","MVZ:Mamm:30117","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:30117","Clarke Ranch, 8 mi W Laytonville","1609","Collector(s): F. C. Clarke","2015-02-05T06:44:36.468778"
-152.7453,60.4847,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A9523/","MVZ:Mamm:9523","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:9523","Creson River?, near Redoubt Volcano, Cook Inlet region","16093","Collector(s): Andrew Berg","2015-02-05T06:45:38.156478"
-145.5697,65.4237,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A184151/","MVZ:Mamm:184151","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:184151","Steese Hwy., 100 mi N Fairbanks","24140","Collector(s): unknown","2015-02-05T06:46:03.102595"
-134.2898,57.7127,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A220/","MVZ:Mamm:220","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:220","Hasselborg Lake, Admiralty Island, Alexander Archipelago","7468","Collector(s): Annie M. Alexander, Allen E. Hasselborg","2015-02-05T06:48:09.774740"
-110.4911,44.5451,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A51640/","MVZ:Mamm:51640","specimen","Ursus americanus ssp.","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:51640","Yellowstone National Park","49902","Collector(s): Ward C. Russell, W. M. Rush","2015-02-05T06:49:15.596333"
-159.8354,55.7159,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4357/","MVZ:Mamm:4357","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4357","Stepovak Bay, Alaska Peninsula","17865","Collector(s): L. L. Bales, Annie M. Alexander","2015-02-05T06:49:47.270621"
-121.9118,41.2677,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A188624/","MVZ:Mamm:188624","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:188624","1.3 mi E Ash Creek Fire Station on Hwy. 89","3059","Collector(s): James L. Patton, Kelly R. Zamudio","2015-02-05T06:50:02.206544"
-157.5026,57.1665,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A101052/","MVZ:Mamm:101052","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:101052","W end Alaskan Peninsula","322045","Collector(s): Donald F. Hoffmeister, Chase Littlejohn","2015-02-05T06:50:23.629863"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A215976/","MVZ:Mamm:215976","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:215976","no specific locality, Yosemite National Park",NA,"Collector(s): David M. Graber","2015-02-05T06:51:29.300731"
-148.1862,64.2778,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A99482/","MVZ:Mamm:99482","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:99482","Fish Creek, 30 mi N Fairbanks","12837","Collector(s): Elizabeth B. Grinnell","2015-02-05T06:51:37.049930"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4385/","MVZ:Mamm:4385","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4385","Snug Harbor, Alaska Peninsula",NA,"Collector(s): W. N. Dawson, Annie M. Alexander","2015-02-05T06:51:48.517880"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A193333/","MVZ:Mamm:193333","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:193333","Murphy Dome, 40 km N Fairbanks",NA,"Collector(s): Jerry O. Wolff","2015-02-05T06:51:49.120605"
-119.8002,37.7568,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A162980/","MVZ:Mamm:162980","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:162980","Crane Flat Campground, Yosemite National Park","1219","Collector(s): David M. Graber","2015-02-05T06:53:34.703735"
-118.6837,34.0673,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A121439/","MVZ:Mamm:121439","specimen","Ursus arctos ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:121439","NW slope Saddle Peak, Santa Monica Mts.","1609","Collector(s): Eddie Hall","2015-02-05T06:54:39.230740"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A215979/","MVZ:Mamm:215979","specimen","Ursus americanus californiensis","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:215979","no specific locality, Yosemite National Park",NA,"Collector(s): David M. Graber","2015-02-05T06:54:56.005255"
-145.1917,69.4589,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A123551/","MVZ:Mamm:123551","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:123551","Lake Schrader","1000","Collector(s): John E. Hobbie","2015-02-05T06:55:12.338581"
-118.5237,35.4095,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A63311/","MVZ:Mamm:63311","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:63311","Walker Basin, 1 mi N Joe Walker Mine","3218","Collector(s): Joseph Grinnell","2015-02-05T06:57:22.653839"
-152.0022,60.1725,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4696/","MVZ:Mamm:4696","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4696","Cook Inlet","161095","Collector(s): Annie M. Alexander, C. D. Ladd","2015-02-05T06:58:02.078719"
-119.8901,37.8093,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A29803/","MVZ:Mamm:29803","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:29803","Crockers","30","Collector(s): Forest S. Townsley","2015-02-05T06:59:08.840584"
-122.1759,41.0495,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A32446/","MVZ:Mamm:32446","specimen","Ursus americanus ssp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:32446","along the McCloud River","13655","Collector(s): Norman Clyde","2015-02-05T06:59:19.102118"
-134.0623,57.6649,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A16530/","MVZ:Mamm:16530","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:16530","Mole Harbor, Admiralty Island, Alexander Archipelago","3284","Collector(s): Allen E. Hasselborg","2015-02-05T07:03:31.606057"
-132.8109,56.598,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A8326/","MVZ:Mamm:8326","specimen","Ursus americanus ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:8326","Mitkof Island, Alexander Archipelago","26460","Collector(s): Allen E. Hasselborg","2015-02-05T07:04:43.742738"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/bigcb%3Aspecieslist%3A1%3A1/","bigcb:specieslist:1:1","checklist","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/18/","http://bigcb.berkeley.edu/cgi/bigcb_speclist_show?ItemID=1","",NA,"None","2014-06-04T10:11:50.730804"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A9650/","UCMP:V:9650","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V9650&one=T","Samwell Cave 1","1000","Furlong, E.L.","2014-06-05T14:30:26.328174"
-122.2381,40.9167,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A9651/","UCMP:V:9651","fossil","Ursus sp.","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V9651&one=T","Samwell Cave 1","1000","Furlong, E.L.","2014-06-05T14:30:26.370524"
-114.3903,42.5944,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A34071/","UCMP:V:34071","fossil","Ursus sp.","United States","Idaho",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V34071&one=T","Twin Falls","1000","CRABTREE","2014-06-05T14:31:40.761930"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A205880/","UCMP:V:205880","fossil","Ursus arctos","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V205880&one=T","Lamar Cave",NA,"Hadly, E.A.","2014-06-05T14:44:22.353278"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A205881/","UCMP:V:205881","fossil","Ursus arctos","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V205881&one=T","Lamar Cave",NA,"Hadly, E.A.","2014-06-05T14:44:22.386583"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A205882/","UCMP:V:205882","fossil","Ursus arctos","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V205882&one=T","Lamar Cave",NA,"Hadly, E.A.","2014-06-05T14:44:22.419131"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A205883/","UCMP:V:205883","fossil","Ursus arctos","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V205883&one=T","Lamar Cave",NA,"Hadly, E.A.","2014-06-05T14:44:22.471501"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A205884/","UCMP:V:205884","fossil","Ursus sp.","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V205884&one=T","Lamar Cave",NA,"Hadly, E.A.","2014-06-05T14:44:22.504317"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A205885/","UCMP:V:205885","fossil","Ursus sp.","United States","Wyoming",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V205885&one=T","Lamar Cave",NA,"Hadly, E.A.","2014-06-05T14:44:22.534023"
-119.5647,38.9639,"Feature","https://ecoengine.berkeley.edu/api/observations/UCMP%3AV%3A139263/","UCMP:V:139263","fossil","Ursus abstrusus","United States","Nevada",NA,NA,"https://ecoengine.berkeley.edu/api/sources/21/","http://ucmpdb.berkeley.edu/cgi/ucmp_query2?spec_id=V139263&one=T","Buckeye Creek","1000","Kelly, T.S.","2014-06-05T15:24:44.922491"
-134.2865,57.8652,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A215/","MVZ:Mamm:215","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:215","Windfall Harbor, Admiralty Island, Alexander Archipelago","4894","Collector(s): Annie M. Alexander, J. Johnson","2015-02-05T02:38:46.914060"
-134.2865,57.8652,"Feature","https://ecoengine.berkeley.edu/api/observations/MVZ%3AMamm%3A4704/","MVZ:Mamm:4704","specimen","Ursus arctos ssp.","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/17/","http://arctos.database.museum/guid/MVZ:Mamm:4704","Windfall Harbor, Admiralty Island, Alexander Archipelago","4894","Collector(s): Annie M. Alexander, Windfall Jackson","2015-02-05T02:51:28.884009"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0004%3A1/","CalPhotos:6666+6666+0112+0004:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398581&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.071016"
-131.886,56.1823,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A6666%2B6666%2B0112%2B0015%3A1/","CalPhotos:6666+6666+0112+0015:1","photo","Ursus americanus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=398592&one=T","Anan Creek Wildlife Reserve, Tongass National Forest","1000","","2014-06-02T14:05:51.655694"
NA,NA,"Feature","https://ecoengine.berkeley.edu/api/observations/CalPhotos%3A0000%2B0000%2B0214%2B0717%3A1/","CalPhotos:0000+0000+0214+0717:1","photo","Ursus americanus","United States","California",NA,NA,"https://ecoengine.berkeley.edu/api/sources/9/","http://calphotos.berkeley.edu/cgi/img_query?seq_num=595280&one=T","Yosemite National Park, Yosemite Valley near Mirror Lake, elev. 1249 m (4100 ft.)",NA,"","2014-06-02T14:25:38.908857"
-168.1175,66.8987,"Feature","https://ecoengine.berkeley.edu/api/observations/LACM%3AMammals%3A011911/","LACM:Mammals:011911","specimen","Ursus maritimus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/2/","","Kotzebue, 150 mi W","185939","Cooper, F G","2014-05-29T15:18:54.559059"
-147.3431,60.1085,"Feature","https://ecoengine.berkeley.edu/api/observations/LACM%3AMammals%3A051344/","LACM:Mammals:051344","specimen","Ursus arctos","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/2/","","Cordova-Valdez Co, Montague Id*","49473","Bilderbeck","2014-05-29T15:39:14.158640"
-156.5924,71.9631,"Feature","https://ecoengine.berkeley.edu/api/observations/LACM%3AMammals%3A086096/","LACM:Mammals:086096","specimen","Ursus maritimus","United States","Alaska",NA,NA,"https://ecoengine.berkeley.edu/api/sources/2/","","40 mi N Pt Barrow","50516","Logan, H","2014-05-29T15:57:42.140507"
